timestamp,open,high,low,close,volume,sma_10,ema_10,rsi_14,macd,macd_signal,upper_band,lower_band
2025-01-27 13:00:00,100619.68,101666.66,100000.0,100483.99,3735.69795,99551.41500000001,100049.98490988585,37.17232839166011,-1287.6739196262206,-1298.108852884685,105998.02067758534,96768.00132241465
2025-01-27 14:00:00,100483.98,102317.94,100105.54,101920.89,3112.55474,99702.50000000001,100390.14947172478,51.08723222207067,-1058.1689366164792,-1250.1208696310437,105488.83345066578,96951.76654933422
2025-01-27 15:00:00,101920.88,102118.49,100852.0,101112.03,2332.95744,99776.295,100521.40047686573,48.940262466738105,-930.8228794251627,-1186.2612715898674,104884.20980993292,97159.43019006707
2025-01-27 16:00:00,101112.03,101250.56,99566.25,99744.0,2339.06542,99855.063,100380.0549356174,43.914481015700225,-929.5732576436567,-1134.9236688006254,104186.13570751701,97336.90529248299
2025-01-27 17:00:00,99744.0,100050.02,99049.98,99150.01,1752.65969,99865.262,100156.41040186878,39.3247530645288,-965.3845994656294,-1101.0158549336263,103480.12113694656,97502.20186305344
2025-01-27 18:00:00,99150.01,99753.89,98864.0,99180.0,1546.97033,99878.885,99978.88123789264,43.568297233307405,-980.048019987531,-1076.8222879444072,102665.47739129816,97801.82360870184
2025-01-27 19:00:00,99180.0,99952.0,99175.03,99700.02,1234.90229,99906.449,99928.17919463942,46.64525928742493,-938.8847395418416,-1049.2347782638942,102252.16180335193,97923.14119664808
2025-01-27 20:00:00,99700.01,101750.4,99606.46,101386.5,1537.60168,100205.825,100193.3284319777,61.77972099155606,-761.4007478588464,-991.6679721828848,102185.42033722367,97955.73266277633
2025-01-27 21:00:00,101386.11,102405.0,100954.0,101349.67,1827.57602,100464.679,100403.57235343629,61.2163664947082,-616.6074125190644,-916.6558602501207,102192.66243258848,97952.62856741152
2025-01-27 22:00:00,101349.67,101961.09,101277.77,101637.18,548.21078,100566.42899999999,100627.8646528115,62.29863166750286,-473.20320491645543,-827.9653291833877,102300.97166050518,97908.03733949484
2025-01-27 23:00:00,101637.18,102183.21,101637.18,102082.83,829.16272,100726.313,100892.40380684577,62.52977556739718,-319.906424544999,-726.3535482557099,102439.40637718797,97838.32162281203
2025-01-28 00:00:00,102082.83,102892.0,101777.0,101856.01,1185.97,100719.825,101067.6049328738,67.66305816879525,-214.25035531329922,-623.9329096672278,102635.15940981105,97787.16559018896
2025-01-28 01:00:00,101856.0,102000.0,101382.66,101382.67,818.89033,100746.889,101124.8894905331,63.228529387424715,-166.78910044155782,-532.5041478220938,102741.18831096929,97781.99568903072
2025-01-28 02:00:00,101382.66,102436.79,101334.55,102402.01,820.01441,101012.69,101357.09321952707,59.82600929494072,-46.38875431196357,-435.28106912006785,103008.60817135219,97859.14482864778
2025-01-28 03:00:00,102402.01,102880.0,102026.02,102636.32,845.36163,101361.321,101589.67990688578,61.738184808798344,67.16204398685659,-334.79244649868303,103279.85914952347,97946.72385047651
2025-01-28 04:00:00,102636.32,103371.24,102600.0,102901.45,842.31078,101733.466,101828.18356017926,56.13133574278101,176.5109367396508,-232.5317698510163,103551.6389820332,98060.7120179668
2025-01-28 05:00:00,102901.45,103339.61,102812.9,103014.59,600.32769,102064.923,102043.89382196483,63.03019760073853,269.1970386201574,-132.18600815678158,103818.82491872899,98152.54708127101
2025-01-28 06:00:00,103014.6,103200.0,102599.2,102744.38,464.09702,102200.711,102171.25494524394,74.18584630067906,317.19136871318915,-42.31053278278743,103860.9087710647,98545.62722893532
2025-01-28 07:00:00,102744.39,103343.65,102527.39,102789.72,747.72197,102344.71599999999,102283.70313701776,82.18640953218107,354.79591372952564,37.11075651967518,103887.93917554282,98921.45582445717
2025-01-28 08:00:00,102789.72,103028.53,102607.34,102851.23,428.04639,102466.121,102386.88983937816,82.28516452882093,385.12168644911435,106.71294250556302,104051.00375405885,98981.54624594114
2025-01-28 09:00:00,102851.23,102965.28,102393.94,102955.99,668.40201,102553.437,102490.36259585485,80.88938727262037,412.8492669394036,167.94020739233116,104203.5756385343,99076.1743614657
2025-01-28 10:00:00,102955.99,103181.82,102600.79,102745.36,480.98824,102642.372,102536.72576024488,67.90555854231891,413.065926674637,216.96535124879233,104289.94194994625,99072.25505005373
2025-01-28 11:00:00,102745.37,102943.07,102564.77,102762.01,474.1655,102780.30600000001,102577.68653110944,68.7097611767885,409.8565754509618,255.54359608922624,104400.86936424376,99126.32563575625
2025-01-28 12:00:00,102762.02,102988.6,102476.63,102599.99,532.30825,102800.104,102581.74170727136,63.19333488633425,389.7467239173129,282.3842216548436,104387.91428272593,99424.87971727406
2025-01-28 13:00:00,102599.99,102938.71,102482.35,102597.36,415.81567,102796.208,102584.58139685838,58.0249108655169,369.33978355428553,299.775334034732,104208.04446669474,99949.48453330527
2025-01-28 14:00:00,102597.37,102891.33,101815.26,102641.99,1942.83069,102770.262,102595.0193247023,62.997248349671494,352.702667502861,310.36080072835784,103896.68529492158,100607.04270507842
2025-01-28 15:00:00,102642.0,103800.0,102504.0,102777.99,2215.49639,102746.602,102628.28672021096,75.97103823102432,346.49748920042475,317.58813842277124,103542.89018246422,101268.63481753577
2025-01-28 16:00:00,102777.99,102907.98,101906.24,102250.01,1546.13479,102697.16500000001,102559.50913471804,46.537490774235295,295.56913025464746,313.18433678914647,103484.12039541289,101413.7556045871
2025-01-28 17:00:00,102250.01,103098.0,102220.07,102572.82,1402.30003,102675.475,102561.92929204203,48.60955400623621,278.05091022299894,306.15765147591696,103407.13908034081,101613.0519196592
2025-01-28 18:00:00,102572.82,103108.0,102160.0,102205.79,1038.9277,102610.93100000001,102497.17669348893,35.41801168806133,231.87839127826737,291.30179943638706,103351.15249275835,101725.89950724164
2025-01-28 19:00:00,102205.78,102660.0,101820.15,102424.24,708.69151,102557.756,102483.91547649095,38.14867604842145,210.4870628597273,275.13885212105515,103341.83244094443,101769.3605590556
2025-01-28 20:00:00,102424.24,102538.0,101197.04,101264.48,965.13217,102409.66799999999,102262.19993531077,28.10928347435086,98.81229486387747,239.87354066961964,103454.67020257197,101597.36979742804
2025-01-28 21:00:00,101264.02,101547.22,100272.68,100334.01,1374.70182,102166.86799999999,101911.61994707244,21.213130050899082,-64.03377458998875,179.09207761769798,103733.4142581522,101213.7597418478
2025-01-28 22:00:00,100334.0,101404.0,100274.96,101265.63,856.17912,102033.432,101794.16722942289,34.56217967691212,-116.57273185909435,119.95911572233953,103787.78385798504,101045.75214201496
2025-01-28 23:00:00,101265.63,101450.0,100750.0,101335.52,647.24354,101907.24799999999,101710.77682407327,34.11481461875849,-150.8319977325009,65.80089303137146,103800.12394894131,100903.3320510587
2025-01-29 00:00:00,101335.52,101819.67,101328.01,101702.59,503.58708,101813.30799999999,101709.2883106054,40.08209990089429,-146.67248241697962,23.30621794170125,103743.61607753808,100839.95392246192
2025-01-29 01:00:00,101702.6,101993.68,101461.12,101845.02,465.55965,101720.011,101733.96679958624,41.482205324748136,-130.38018429324438,-7.431062505287876,103656.48834783664,100810.12465216337
2025-01-29 02:00:00,101845.02,102319.69,101696.01,101795.4,365.79734,101674.55,101745.13647238874,42.36688366515573,-120.08803978840297,-29.962457961910896,103600.54802188478,100771.16697811522
2025-01-29 03:00:00,101795.41,102162.8,101764.24,102038.2,361.43929,101621.08799999999,101798.42075013623,44.92646845329699,-91.28720817020803,-42.22740800357033,103535.08568291049,100761.4773170895
2025-01-29 04:00:00,102038.21,102190.0,101955.51,102001.06,323.51148,101600.615,101835.26425011146,44.176614144468466,-70.64487903150439,-47.91090220915714,103453.41974999916,100758.12625000085
2025-01-29 05:00:00,102001.06,102384.61,101980.27,102262.0,414.72434,101584.391,101912.85256827301,45.415875238316936,-32.8513176945562,-44.89898530623696,103361.04923993145,100781.09776006854
2025-01-29 06:00:00,102262.0,102853.53,102237.05,102801.64,572.47612,101738.107,102074.45028313246,54.89062303290793,40.1816015032673,-27.88286794433611,103370.28611077368,100777.48888922631
2025-01-29 07:00:00,102801.64,102815.66,102449.97,102755.82,453.49449,101980.288,102198.33568619928,51.706236434021775,93.28805840751738,-3.6486826739654106,103369.28767299744,100777.86832700258
2025-01-29 08:00:00,102755.81,103000.0,102680.0,102732.03,527.67437,102126.928,102295.37101598122,55.24201903001131,131.93479178370035,23.46801221756774,103388.46772055214,100771.89227944787
2025-01-29 09:00:00,102732.03,102770.0,102303.68,102334.4,636.15136,102226.816,102302.46719489372,49.13592453381849,128.9902690239105,44.57246357883629,103358.61404635536,100775.44995364462
